"";"seqIDs";"CPC2";"PLEK";"FEELnc";"CPAT";"LncFinder";"lncRNA_Mdeep"
"532";"MSTRG.487.1";1;1;0;0;0;0
"533";"MSTRG.487.2";1;1;0;0;0;0
"534";"MSTRG.488.1";1;1;0;0;0;1
"535";"MSTRG.489.1";1;1;0;0;1;1
"536";"MSTRG.490.1";1;1;0;1;0;0
"537";"MSTRG.491.1";1;1;0;0;0;0
"538";"MSTRG.491.2";1;1;0;0;0;0
"539";"MSTRG.492.1";1;1;0;0;0;0
"540";"MSTRG.492.3";1;1;0;0;0;0
"541";"MSTRG.493.1";1;0;0;0;1;0
"542";"MSTRG.500.1";1;1;0;0;0;0
"543";"MSTRG.496.1";1;1;0;0;0;0
"544";"MSTRG.497.1";1;1;0;0;1;0
"545";"MSTRG.498.1";1;1;0;0;0;0
"546";"MSTRG.501.1";1;1;0;0;0;0
"547";"MSTRG.502.1";1;1;0;0;1;1
"548";"MSTRG.503.1";1;1;0;0;0;0
"549";"MSTRG.504.1";1;1;0;0;0;0
"550";"MSTRG.505.1";1;1;0;0;0;1
"551";"MSTRG.507.1";1;1;0;0;0;0
"552";"MSTRG.507.3";1;1;0;0;0;1
"553";"MSTRG.508.1";1;1;0;0;0;0
"554";"MSTRG.509.1";1;1;0;0;0;0
"555";"MSTRG.507.4";1;1;0;0;0;0
"556";"MSTRG.510.1";1;1;0;0;0;0
"557";"MSTRG.511.1";1;1;0;0;0;1
"558";"MSTRG.512.1";1;1;0;0;0;0
"559";"MSTRG.513.1";1;1;0;0;0;0
"560";"MSTRG.507.8";1;1;0;0;0;0
"561";"MSTRG.514.1";1;1;0;0;0;0
"562";"MSTRG.515.1";1;1;0;0;0;0
"563";"MSTRG.507.12";1;0;0;0;0;0
"564";"MSTRG.516.1";1;1;0;0;0;0
"565";"MSTRG.517.1";1;1;0;1;0;1
"566";"MSTRG.518.1";1;1;0;0;0;0
"567";"MSTRG.519.1";1;1;0;0;0;0
"568";"MSTRG.506.1";1;1;0;0;0;0
"569";"MSTRG.520.1";1;1;0;0;0;0
"570";"MSTRG.521.1";1;1;0;0;0;1
"571";"MSTRG.522.1";1;1;0;0;0;1
"572";"MSTRG.523.1";1;1;0;0;0;0
"573";"MSTRG.524.1";1;1;0;0;1;0
"574";"MSTRG.525.1";1;1;0;0;0;0
"575";"MSTRG.528.1";1;1;0;1;0;0
"576";"MSTRG.529.1";1;1;0;0;0;0
"577";"MSTRG.526.1";1;1;0;0;0;0
"578";"MSTRG.531.1";1;1;0;0;1;0
"579";"MSTRG.533.1";1;1;0;0;0;0
"580";"MSTRG.534.1";1;1;0;0;0;0
"581";"MSTRG.535.1";1;1;0;0;0;0
"582";"MSTRG.536.1";1;1;0;0;0;0
"583";"MSTRG.537.2";1;1;0;0;0;0
"584";"MSTRG.537.1";1;0;0;0;0;0
"585";"MSTRG.537.3";1;1;0;0;1;0
"586";"MSTRG.537.5";1;0;0;0;1;0
"587";"MSTRG.537.4";1;1;0;0;0;0
"588";"MSTRG.539.1";1;1;0;0;0;0
"589";"MSTRG.540.1";1;1;0;0;0;0
"590";"MSTRG.541.1";1;0;0;0;1;0
"591";"MSTRG.542.1";1;1;0;0;0;0
"592";"MSTRG.543.1";1;1;0;0;0;1
"593";"MSTRG.544.1";1;1;0;0;0;0
"594";"MSTRG.544.2";1;1;0;0;0;0
"595";"MSTRG.545.1";1;1;0;0;0;0
"596";"MSTRG.544.3";1;0;0;0;1;0
"597";"MSTRG.544.5";1;0;0;0;1;0
"598";"MSTRG.544.6";1;0;0;0;1;0
"599";"MSTRG.544.4";1;0;0;0;1;0
"600";"MSTRG.544.7";1;0;0;0;0;0
"601";"MSTRG.544.8";1;0;0;0;1;0
"602";"ENSMGAT00000002256";1;0;0;1;1;1
"603";"MSTRG.548.9";1;1;0;0;0;0
"604";"MSTRG.626.4";1;0;0;0;1;0
"605";"MSTRG.626.6";1;0;0;0;1;0
"606";"MSTRG.627.2";1;0;0;0;0;0
"607";"MSTRG.627.3";1;1;0;0;0;0
"608";"MSTRG.628.1";1;1;0;0;0;1
"609";"MSTRG.629.1";1;1;0;0;0;0
"610";"MSTRG.627.4";1;1;0;0;0;0
"611";"MSTRG.631.1";1;0;0;0;0;0
"612";"MSTRG.627.5";1;1;0;0;0;0
"613";"MSTRG.632.1";1;1;0;0;0;0
"614";"MSTRG.627.6";1;1;0;0;0;0
"615";"MSTRG.627.7";1;0;0;0;0;0
"616";"MSTRG.635.1";1;1;0;0;0;0
"617";"MSTRG.637.2";1;1;0;0;0;1
"618";"MSTRG.637.1";1;1;0;0;0;1
"619";"MSTRG.636.1";1;0;0;0;0;1
"620";"ENSMGAT00000019385";1;1;0;0;0;0
"621";"MSTRG.642.5";1;1;0;0;0;0
"622";"MSTRG.644.1";1;1;0;0;0;1
"623";"MSTRG.645.1";1;1;0;0;0;0
"624";"MSTRG.646.1";1;1;0;0;0;0
"625";"ENSMGAT00000007511";1;1;0;0;0;0
"626";"MSTRG.648.1";1;1;0;0;0;1
"627";"MSTRG.649.1";1;1;1;1;0;1
"628";"MSTRG.650.1";1;1;0;0;0;0
"629";"MSTRG.651.3";1;1;0;0;0;0
"630";"MSTRG.651.4";1;1;1;0;0;0
"631";"MSTRG.651.5";1;1;1;0;0;0
"632";"MSTRG.651.1";1;1;0;0;1;0
"633";"MSTRG.651.2";1;1;0;0;1;0
"634";"MSTRG.651.6";1;1;0;0;1;0
"635";"MSTRG.652.1";1;1;0;1;0;1
"636";"MSTRG.651.7";1;1;0;0;1;0
"637";"MSTRG.651.8";1;1;0;0;0;0
"638";"MSTRG.653.1";1;1;0;0;0;0
"639";"MSTRG.651.9";1;1;1;1;0;0
"640";"MSTRG.655.3";1;1;1;0;0;0
"641";"MSTRG.657.1";1;1;0;0;0;0
"642";"MSTRG.658.1";1;1;0;0;0;0
"643";"MSTRG.659.1";1;1;0;0;0;0
"644";"MSTRG.658.2";1;1;0;0;0;1
"645";"MSTRG.660.2";1;1;0;0;0;0
"646";"MSTRG.660.1";1;0;0;0;0;0
"647";"MSTRG.662.1";1;1;0;0;1;0
"648";"MSTRG.662.2";1;1;0;0;0;0
"649";"MSTRG.663.1";1;1;0;0;0;0
"650";"ENSMGAT00000019035";1;1;0;0;0;0
"651";"MSTRG.664.7";1;1;0;0;0;0
"652";"MSTRG.666.5";1;1;0;0;0;0
"653";"MSTRG.667.1";1;1;0;0;0;0
"654";"ENSMGAT00000007632";1;1;0;0;0;0
"655";"MSTRG.668.2";1;0;0;0;0;0
"656";"MSTRG.668.3";1;1;0;0;0;0
"657";"MSTRG.668.5";1;1;0;0;0;0
"658";"MSTRG.668.1";1;1;0;0;0;0
"659";"MSTRG.668.6";1;1;0;0;0;0
"660";"MSTRG.668.4";1;0;0;0;1;0
"661";"MSTRG.670.1";1;1;0;0;0;0
"662";"MSTRG.670.2";1;1;0;0;0;0
"663";"MSTRG.671.1";1;1;0;0;0;0
"664";"MSTRG.672.1";1;1;0;0;1;1
"665";"MSTRG.672.2";1;1;0;0;0;0
"666";"MSTRG.672.3";1;1;0;0;0;0
"667";"MSTRG.672.4";1;1;0;0;0;0
"668";"MSTRG.672.5";1;1;0;0;0;1
"669";"MSTRG.672.6";1;1;0;0;0;1
"670";"MSTRG.674.1";1;1;0;0;0;0
"671";"MSTRG.675.2";1;1;1;1;0;1
"672";"ENSMGAT00000010886";1;1;0;0;0;0
"673";"MSTRG.680.1";1;1;0;1;0;1
"674";"ENSMGAT00000010896";1;0;0;0;0;0
"675";"MSTRG.682.1";1;1;0;0;0;1
"676";"MSTRG.550.1";1;1;0;0;0;0
"677";"MSTRG.551.1";1;1;0;1;0;0
"678";"MSTRG.554.1";1;0;0;0;0;0
"679";"MSTRG.554.2";1;1;0;0;0;1
"680";"MSTRG.555.1";1;1;0;0;0;0
"681";"MSTRG.555.2";1;1;0;0;0;0
"682";"MSTRG.558.1";1;1;0;0;0;0
"683";"MSTRG.552.1";1;1;0;1;0;0
"684";"MSTRG.567.1";1;1;0;0;0;0
"685";"ENSMGAT00000007945";1;1;0;0;0;0
"686";"MSTRG.562.1";1;1;0;0;0;0
"687";"MSTRG.563.3";1;1;0;0;0;0
"688";"MSTRG.564.1";1;1;0;0;0;0
"689";"MSTRG.563.4";1;1;0;0;0;0
"690";"MSTRG.559.1";1;1;0;0;0;0
"691";"MSTRG.560.1";1;1;0;1;0;0
"692";"MSTRG.569.1";1;1;0;0;1;0
"693";"MSTRG.569.2";1;1;1;0;0;0
"694";"MSTRG.568.1";1;1;0;0;0;1
"695";"MSTRG.583.2";1;1;0;0;1;0
"696";"MSTRG.583.4";1;1;0;0;0;0
"697";"MSTRG.571.1";1;1;0;0;0;1
"698";"MSTRG.572.1";1;0;0;0;0;0
"699";"MSTRG.573.1";1;1;0;0;0;0
"700";"MSTRG.574.1";1;1;0;1;0;0
"701";"MSTRG.575.1";1;1;0;0;0;0
"702";"MSTRG.576.1";1;1;0;1;0;0
"703";"MSTRG.577.1";1;1;0;1;0;0
"704";"MSTRG.578.1";1;1;0;0;0;0
"705";"MSTRG.579.1";1;1;0;0;0;0
"706";"MSTRG.580.1";1;1;0;0;0;0
"707";"MSTRG.581.1";1;1;0;0;0;1
"708";"MSTRG.582.1";1;1;0;1;0;0
"709";"MSTRG.584.1";1;1;0;0;1;0
"710";"MSTRG.585.1";1;1;0;0;1;0
"711";"MSTRG.587.1";1;1;0;0;0;0
"712";"MSTRG.588.1";1;1;0;0;0;0
"713";"MSTRG.589.1";1;1;0;0;0;1
"714";"MSTRG.590.1";1;1;0;0;0;0
"715";"MSTRG.592.1";1;1;0;0;0;1
"716";"MSTRG.594.1";1;1;0;0;0;0
"717";"MSTRG.593.2";1;1;0;0;0;0
"718";"MSTRG.595.1";1;1;0;0;0;1
"719";"MSTRG.596.1";1;1;0;1;0;1
"720";"MSTRG.597.2";1;1;0;0;0;0
"721";"MSTRG.597.3";1;1;0;0;0;0
"722";"MSTRG.597.4";1;1;0;0;0;0
"723";"MSTRG.597.5";1;1;0;0;0;0
"724";"MSTRG.597.1";1;1;0;0;0;0
"725";"MSTRG.597.6";1;1;0;0;0;0
"726";"MSTRG.598.1";1;1;0;0;0;0
"727";"MSTRG.599.1";1;1;0;0;0;0
"728";"MSTRG.600.1";1;1;0;1;0;1
"729";"MSTRG.604.1";1;1;0;0;0;1
"730";"MSTRG.605.1";1;0;0;0;1;0
"731";"MSTRG.605.2";1;1;0;0;0;0
"732";"MSTRG.605.4";1;1;0;0;0;0
"733";"MSTRG.605.3";1;1;0;0;0;0
"734";"MSTRG.606.1";1;1;0;1;0;1
"735";"MSTRG.607.1";1;1;1;1;0;0
"736";"MSTRG.607.2";1;1;1;0;0;0
"737";"MSTRG.608.1";1;1;0;0;0;1
"738";"MSTRG.609.1";1;1;0;0;0;0
"739";"MSTRG.610.1";1;1;0;1;0;0
"740";"MSTRG.613.1";1;0;0;0;1;0
"741";"MSTRG.613.2";1;0;0;0;1;0
"742";"MSTRG.613.3";1;1;0;0;0;0
"743";"MSTRG.613.4";1;0;0;0;0;0
"744";"MSTRG.615.1";1;1;0;0;0;1
"745";"MSTRG.616.4";1;0;0;0;1;0
"746";"MSTRG.703.1";1;1;0;0;0;0
"747";"MSTRG.705.1";1;1;0;0;0;0
"748";"MSTRG.706.1";1;1;0;1;0;0
"749";"MSTRG.707.1";1;1;0;0;0;1
"750";"MSTRG.617.1";1;1;0;1;0;1
"751";"MSTRG.618.1";1;1;0;0;0;0
"752";"MSTRG.619.1";1;1;0;0;0;0
"753";"MSTRG.621.1";1;1;0;1;0;1
"754";"MSTRG.622.1";1;1;0;0;0;0
"755";"MSTRG.623.1";1;1;0;0;0;0
"756";"MSTRG.624.1";1;1;0;1;1;1
"757";"MSTRG.625.1";1;1;0;0;0;0
"758";"MSTRG.684.2";1;1;0;0;0;0
"759";"MSTRG.684.1";1;1;0;0;0;0
"760";"MSTRG.684.3";1;1;0;0;0;0
"761";"MSTRG.685.1";1;1;0;0;0;1
"762";"MSTRG.686.1";1;1;0;1;0;1
"763";"MSTRG.687.1";1;1;0;0;0;0
"764";"MSTRG.688.1";1;1;0;1;0;1
"765";"MSTRG.689.1";1;1;0;0;0;0
"766";"MSTRG.690.1";1;1;0;0;0;0
"767";"MSTRG.691.1";1;1;1;0;0;0
"768";"MSTRG.692.1";1;1;0;1;0;0
"769";"MSTRG.693.1";1;1;0;0;0;0
"770";"MSTRG.694.1";1;1;0;0;0;0
"771";"MSTRG.695.1";1;1;0;0;0;0
"772";"MSTRG.696.1";1;1;0;0;0;0
"773";"MSTRG.697.1";1;1;0;1;0;0
"774";"MSTRG.698.1";1;1;0;1;0;0
"775";"MSTRG.699.1";1;1;0;0;0;0
"776";"MSTRG.700.1";1;0;0;0;0;0
"777";"MSTRG.701.1";1;1;0;0;0;0
"778";"MSTRG.702.1";1;1;0;0;0;0
"779";"MSTRG.714.5";1;1;0;0;0;0
"780";"MSTRG.715.1";1;1;0;0;0;0
"781";"MSTRG.708.1";1;1;0;0;0;0
"782";"MSTRG.709.1";1;1;0;0;0;1
"783";"MSTRG.710.1";1;1;0;0;0;0
"784";"MSTRG.711.1";1;1;0;0;0;0
"785";"MSTRG.712.1";1;1;0;1;0;1
"786";"MSTRG.713.1";1;1;0;0;0;0
"787";"MSTRG.716.1";1;1;0;0;0;0
"788";"MSTRG.718.1";1;1;0;0;0;0
"789";"MSTRG.718.2";1;1;0;0;0;0
"790";"MSTRG.718.3";1;1;0;0;1;0
"791";"MSTRG.718.4";1;1;0;0;1;0
"792";"MSTRG.718.5";1;1;0;0;0;0
"793";"MSTRG.718.6";1;1;0;0;0;0
"794";"MSTRG.720.1";1;1;0;0;1;0
"795";"MSTRG.721.1";1;1;0;0;0;0
"796";"MSTRG.720.2";1;1;0;0;0;0
"797";"MSTRG.722.1";1;1;0;0;0;0
"798";"MSTRG.723.1";1;1;0;0;0;0
"799";"MSTRG.724.1";1;1;0;0;0;1
"800";"MSTRG.725.1";1;1;0;0;0;0
"801";"MSTRG.726.1";1;1;0;0;0;0
"802";"MSTRG.727.1";1;1;0;1;0;1
"803";"MSTRG.728.1";1;1;0;0;0;0
"804";"MSTRG.729.1";1;1;0;1;0;1
"805";"MSTRG.730.1";1;1;0;0;0;1
"806";"MSTRG.731.1";1;1;0;0;0;0
"807";"MSTRG.732.1";1;1;0;0;0;0
"808";"MSTRG.733.1";1;1;0;1;0;1
"809";"MSTRG.734.1";1;1;0;1;1;0
"810";"MSTRG.735.1";1;1;0;0;0;0
"811";"MSTRG.736.1";1;1;0;0;0;0
"812";"MSTRG.737.1";1;1;0;1;0;0
"813";"MSTRG.738.1";1;1;0;0;0;1
"814";"MSTRG.739.1";1;1;0;0;0;0
"815";"MSTRG.740.1";1;1;0;0;0;0
"816";"MSTRG.741.1";1;1;0;0;0;0
"817";"MSTRG.742.1";1;1;0;1;0;1
"818";"MSTRG.743.1";1;1;0;1;0;1
"819";"MSTRG.744.1";1;1;0;0;0;0
"820";"ENSMGAT00000008692";1;1;0;0;0;0
"821";"MSTRG.747.1";1;1;0;0;0;0
"822";"MSTRG.747.3";1;1;0;0;0;0
"823";"MSTRG.745.1";1;1;0;0;0;0
"824";"MSTRG.746.1";1;1;0;0;0;0
"825";"MSTRG.748.1";1;1;0;0;0;1
"826";"MSTRG.750.1";1;1;0;0;0;1
"827";"MSTRG.749.1";1;1;0;1;0;0
"828";"MSTRG.751.1";1;1;0;0;0;1
"829";"MSTRG.752.1";1;1;0;0;0;1
"830";"MSTRG.753.1";1;1;0;0;0;1
"831";"MSTRG.754.1";1;1;0;0;0;1
"832";"MSTRG.755.1";1;1;0;0;0;0
"833";"MSTRG.756.1";1;1;0;1;0;0
"834";"MSTRG.757.1";1;1;0;0;0;0
"835";"MSTRG.758.1";1;1;0;1;0;1
"836";"MSTRG.759.1";1;1;0;0;0;0
"837";"MSTRG.760.1";1;1;0;0;0;0
"838";"MSTRG.761.1";1;1;0;0;0;0
"839";"MSTRG.762.1";1;1;0;0;0;0
"840";"MSTRG.763.1";1;1;0;0;0;0
"841";"MSTRG.764.1";1;1;0;0;0;0
"842";"MSTRG.765.1";1;1;0;0;0;0
"843";"MSTRG.766.1";1;1;0;0;0;0
"844";"MSTRG.767.1";1;1;0;0;0;1
"845";"MSTRG.768.1";1;1;0;1;0;0
"846";"MSTRG.769.1";1;1;0;1;0;0
"847";"MSTRG.770.1";1;1;0;1;0;0
"848";"MSTRG.771.1";1;1;0;0;0;0
"849";"MSTRG.772.1";1;1;0;0;0;0
"850";"MSTRG.773.1";1;1;0;0;0;1
"851";"MSTRG.774.1";1;1;0;0;0;0
"852";"MSTRG.775.1";1;1;0;0;0;0
"853";"MSTRG.776.1";1;1;0;0;0;1
"854";"MSTRG.777.1";1;1;0;1;0;1
"855";"MSTRG.778.1";1;1;0;1;0;0
"856";"ENSMGAT00000008702";1;1;0;0;0;0
"857";"MSTRG.784.1";1;1;0;0;0;0
"858";"MSTRG.784.3";1;1;1;1;0;0
"859";"MSTRG.784.4";1;1;1;0;0;0
"860";"MSTRG.784.5";1;1;0;0;0;0
"861";"MSTRG.785.1";1;1;0;0;0;1
"862";"MSTRG.786.1";1;1;0;0;0;1
"863";"MSTRG.784.6";1;1;0;0;0;0
"864";"MSTRG.779.1";1;1;0;1;0;1
"865";"MSTRG.780.1";1;1;0;0;0;0
"866";"MSTRG.781.1";1;1;0;1;0;1
"867";"MSTRG.782.1";1;1;0;0;0;0
"868";"MSTRG.783.1";1;1;0;1;0;1
"869";"MSTRG.789.1";1;1;0;0;0;1
"870";"MSTRG.790.1";1;1;0;0;0;1
"871";"MSTRG.791.1";1;1;0;0;0;1
"872";"MSTRG.792.1";1;1;0;1;0;0
"873";"MSTRG.793.1";1;1;0;1;0;0
"874";"MSTRG.794.1";1;1;0;1;0;1
"875";"MSTRG.795.1";1;1;0;0;0;1
"876";"MSTRG.796.1";1;1;0;1;0;0
"877";"MSTRG.797.1";1;1;0;0;0;0
"878";"MSTRG.797.2";1;0;0;0;1;0
"879";"MSTRG.798.1";1;1;0;0;0;1
"880";"MSTRG.799.1";1;1;0;1;0;0
"881";"MSTRG.800.1";1;1;0;1;0;1
"882";"MSTRG.801.1";1;1;0;0;0;1
"883";"MSTRG.802.1";1;1;0;1;0;1
"884";"MSTRG.803.1";1;1;0;1;0;0
"885";"MSTRG.804.1";1;1;0;1;0;1
"886";"MSTRG.805.2";1;1;0;0;0;0
"887";"MSTRG.805.1";1;1;0;0;0;0
"888";"MSTRG.806.1";1;1;0;0;0;0
"889";"MSTRG.807.1";1;1;0;0;0;0
"890";"MSTRG.808.1";1;1;0;0;0;1
"891";"MSTRG.809.1";1;1;0;0;0;0
"892";"MSTRG.810.1";1;1;0;1;0;0
"893";"MSTRG.811.1";1;1;0;1;0;0
"894";"MSTRG.812.1";1;1;0;1;0;0
"895";"MSTRG.813.1";1;1;0;1;0;0
"896";"MSTRG.814.1";1;1;0;1;0;0
"897";"MSTRG.815.1";1;1;0;0;0;1
"898";"MSTRG.816.1";1;1;0;0;0;0
"899";"MSTRG.817.1";1;1;0;0;0;0
"900";"MSTRG.818.1";1;1;0;0;0;0
"901";"MSTRG.820.1";1;0;0;0;1;1
"902";"MSTRG.821.1";1;1;0;0;0;0
"903";"MSTRG.822.1";1;1;0;0;0;0
"904";"MSTRG.823.1";1;1;0;1;0;1
"905";"MSTRG.824.1";1;1;0;0;0;0
"906";"MSTRG.825.1";1;1;1;1;0;1
"907";"MSTRG.826.1";1;0;0;0;1;0
"908";"MSTRG.826.2";1;0;0;0;0;0
"909";"MSTRG.826.3";1;1;0;0;0;0
"910";"MSTRG.825.2";1;1;1;0;0;0
"911";"MSTRG.830.1";1;1;0;0;0;1
"912";"MSTRG.831.1";1;1;0;1;0;0
"913";"MSTRG.832.1";1;1;0;1;0;1
"914";"MSTRG.833.1";1;1;0;1;1;1
"915";"MSTRG.834.1";1;1;0;0;0;0
"916";"MSTRG.835.1";1;1;0;0;0;1
"917";"MSTRG.839.3";1;1;0;0;0;0
"918";"MSTRG.839.1";1;1;0;0;0;0
"919";"MSTRG.839.2";1;1;0;0;0;0
"920";"MSTRG.839.4";1;1;0;0;0;0
"921";"MSTRG.840.1";1;1;0;0;0;0
"922";"MSTRG.837.1";1;1;0;1;0;1
"923";"MSTRG.838.1";1;1;0;0;0;1
"924";"MSTRG.841.1";1;1;0;0;0;0
"925";"MSTRG.841.2";1;1;1;0;0;1
"926";"MSTRG.842.1";1;1;1;1;0;0
"927";"MSTRG.843.1";1;1;0;0;0;0
"928";"MSTRG.844.1";1;1;0;1;1;0
"929";"MSTRG.845.1";1;1;0;0;1;0
"930";"MSTRG.846.1";1;1;0;0;0;0
"931";"MSTRG.846.2";1;1;0;0;0;1
"932";"MSTRG.846.3";1;1;0;0;0;0
"933";"MSTRG.846.4";1;1;0;0;0;0
"934";"MSTRG.847.1";1;1;0;1;0;1
"935";"MSTRG.848.1";1;1;0;0;0;1
"936";"MSTRG.849.1";1;1;0;0;0;0
"937";"MSTRG.850.1";1;1;0;1;0;1
"938";"MSTRG.851.1";1;1;0;1;0;1
"939";"MSTRG.852.1";1;1;0;0;0;0
"940";"MSTRG.853.1";1;1;0;0;0;0
"941";"MSTRG.854.1";1;0;0;0;0;0
"942";"MSTRG.855.1";1;1;0;0;0;1
"943";"MSTRG.856.1";1;1;0;0;0;1
"944";"MSTRG.857.1";1;1;0;0;0;1
"945";"MSTRG.858.1";1;1;0;1;0;1
"946";"MSTRG.859.1";1;1;0;0;0;1
"947";"MSTRG.860.1";1;1;0;0;0;1
"948";"MSTRG.861.1";1;1;0;0;1;0
"949";"MSTRG.862.1";1;1;0;0;0;1
"950";"MSTRG.863.1";1;1;0;0;0;0
"951";"MSTRG.864.2";1;1;0;0;0;0
"952";"MSTRG.866.1";1;1;0;0;0;0
"953";"MSTRG.865.6";1;1;1;1;0;1
"954";"MSTRG.868.1";1;1;0;0;0;0
"955";"MSTRG.869.1";1;1;0;0;1;0
"956";"MSTRG.870.1";1;1;0;0;0;1
"957";"MSTRG.872.1";1;1;0;0;0;1
"958";"MSTRG.873.1";1;1;0;0;0;1
"959";"MSTRG.874.1";1;1;0;0;0;0
"960";"MSTRG.875.1";1;1;0;1;0;0
"961";"MSTRG.876.1";1;1;0;1;0;1
"962";"MSTRG.877.1";1;1;0;0;0;1
"963";"MSTRG.878.1";1;1;0;1;0;0
"964";"MSTRG.880.1";1;1;0;0;0;0
"965";"MSTRG.882.1";1;1;0;0;0;0
"966";"MSTRG.881.5";1;0;0;0;1;0
"967";"MSTRG.883.1";1;1;0;1;0;0
"968";"MSTRG.884.1";1;1;0;0;0;1
"969";"MSTRG.885.1";1;1;0;0;1;1
"970";"MSTRG.887.1";1;1;0;0;0;0
"971";"MSTRG.889.1";1;1;0;1;0;0
"972";"MSTRG.890.1";1;1;0;0;1;0
"973";"MSTRG.891.1";1;1;0;0;0;0
"974";"MSTRG.892.1";1;1;0;0;0;0
"975";"MSTRG.893.1";1;0;0;0;0;0
"976";"MSTRG.894.1";1;1;0;1;0;1
"977";"MSTRG.895.1";1;1;0;1;0;0
"978";"MSTRG.896.1";1;1;0;1;0;0
"979";"MSTRG.897.1";1;1;0;0;0;0
"980";"MSTRG.898.4";1;0;0;0;0;0
"981";"MSTRG.898.2";1;0;0;0;0;0
"982";"MSTRG.898.3";1;0;0;0;0;0
"983";"MSTRG.898.1";1;1;0;0;1;0
"984";"MSTRG.898.5";1;1;0;0;1;0
"985";"MSTRG.899.1";1;1;0;0;1;0
"986";"MSTRG.901.1";1;1;0;0;0;0
"987";"ENSMGAT00000000295";1;0;0;1;1;1
"988";"MSTRG.905.1";1;1;0;0;0;0
"989";"MSTRG.906.1";1;1;0;0;1;0
"990";"MSTRG.907.1";1;1;0;0;0;0
"991";"MSTRG.908.1";1;1;0;0;0;0
"992";"MSTRG.909.1";1;1;0;1;0;0
"993";"MSTRG.902.1";1;0;0;0;0;0
"994";"ENSMGAT00000009215";1;1;0;0;0;0
"995";"MSTRG.919.1";1;1;1;0;0;0
"996";"MSTRG.910.1";1;1;0;1;0;1
"997";"MSTRG.911.1";1;1;0;0;0;0
"998";"MSTRG.912.1";1;1;0;1;0;1
"999";"MSTRG.913.1";1;0;0;0;0;1
"1000";"MSTRG.914.1";1;1;0;0;0;0
"1001";"MSTRG.915.1";1;1;0;0;0;0
"1002";"MSTRG.916.1";1;1;0;0;0;0
"1003";"MSTRG.917.1";1;1;0;0;0;0
"1004";"ENSMGAT00000018212";1;0;0;1;1;1
"1005";"MSTRG.921.1";1;1;0;0;0;0
"1006";"MSTRG.922.1";1;1;0;0;0;0
"1007";"MSTRG.922.2";1;1;0;0;0;0
"1008";"MSTRG.922.3";1;1;0;0;0;0
"1009";"MSTRG.920.1";1;1;0;1;0;0
"1010";"MSTRG.923.1";1;1;0;0;0;1
"1011";"MSTRG.924.1";1;1;0;0;0;1
"1012";"MSTRG.925.1";1;1;1;1;0;0
"1013";"MSTRG.926.1";1;1;0;1;0;0
"1014";"MSTRG.927.1";1;1;0;0;0;1
"1015";"MSTRG.928.1";1;1;0;0;0;1
"1016";"MSTRG.929.1";1;1;0;0;0;0
"1017";"MSTRG.929.2";1;1;0;0;0;0
"1018";"MSTRG.930.1";1;1;0;1;0;0
"1019";"MSTRG.945.2";1;1;0;0;0;0
"1020";"MSTRG.945.9";1;1;0;1;0;0
"1021";"MSTRG.946.1";1;1;1;1;0;1
"1022";"MSTRG.945.11";1;0;0;0;0;0
"1023";"MSTRG.945.12";1;0;0;0;1;0
"1024";"MSTRG.931.1";1;1;0;0;0;1
"1025";"MSTRG.931.2";1;1;0;0;0;0
"1026";"MSTRG.934.1";1;1;0;0;0;0
"1027";"MSTRG.932.1";1;1;0;1;0;1
"1028";"MSTRG.935.1";1;1;0;0;0;0
"1029";"MSTRG.936.1";1;1;0;0;0;0
"1030";"MSTRG.937.1";1;1;0;1;0;0
"1031";"MSTRG.938.1";1;1;0;0;0;1
"1032";"MSTRG.939.1";1;1;0;0;0;1
"1033";"MSTRG.940.1";1;1;0;0;0;1
"1034";"MSTRG.941.1";1;1;0;1;0;0
"1035";"MSTRG.942.1";1;1;0;0;0;0
"1036";"MSTRG.943.1";1;1;0;0;0;0
"1037";"ENSMGAT00000011308";1;1;0;0;0;0
"1038";"MSTRG.948.1";1;1;0;0;1;0
"1039";"MSTRG.950.1";1;1;0;0;0;0
"1040";"MSTRG.950.2";1;1;1;1;0;0
"1041";"MSTRG.951.1";1;1;0;0;0;0
"1042";"MSTRG.952.1";1;1;0;0;0;1
"1043";"MSTRG.944.1";1;1;0;1;0;1
"1044";"MSTRG.947.1";1;1;0;0;0;0
"1045";"MSTRG.953.1";1;1;0;0;0;1
"1046";"MSTRG.955.1";1;1;0;0;0;0
"1047";"MSTRG.956.1";1;1;0;1;0;0
"1048";"MSTRG.958.1";1;1;0;0;0;0
"1049";"MSTRG.959.1";1;1;0;0;1;1
"1050";"MSTRG.960.1";1;1;0;0;0;0
"1051";"MSTRG.962.1";1;1;0;0;0;0
"1052";"ENSMGAT00000009420";1;0;0;0;0;0
"1053";"MSTRG.963.1";1;1;0;0;0;0
"1054";"MSTRG.963.2";1;0;0;0;1;0
"1055";"MSTRG.963.3";1;1;0;0;1;0
"1056";"MSTRG.963.5";1;1;0;0;0;0
"1057";"ENSMGAT00000009445";1;1;0;0;0;0
"1058";"MSTRG.964.1";1;1;0;1;0;0
"1059";"MSTRG.968.1";1;1;0;0;0;0
"1060";"MSTRG.967.3";1;1;0;0;0;1
"1061";"MSTRG.969.1";1;1;0;1;0;0
"1062";"MSTRG.970.1";1;1;0;0;0;1
"1063";"MSTRG.971.1";1;1;0;0;0;0
